account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
-1.7075831,-0.345245102,1.601581215,1.948153949,0.149823371,1.160787196,0.150197628,1.175315289,-1.564584184,1.176434083,2.349779283,0.157182089,2.34929401,1.753154305,0.236671105,1.752553494,-1.228898715,0
0.495646227,-0.345245102,1.601581215,1.657287024,-0.463591407,-0.862949903,-0.463109566,0.345169146,-0.206156752,0.344311334,0.739838012,-1.234319696,0.738468681,0.428076723,-0.188614866,0.430196238,-1.228898715,0
0.318374902,-0.345245102,-0.624382948,-0.596931647,0.164560063,-0.171917723,0.164284189,0.129212274,0.900710045,0.129870738,-0.832057384,0.054107883,-0.832308505,-0.565731463,0.661957076,-0.564979841,0.341621628,0
0.546295178,2.896492942,-0.624382948,-0.596931647,0.962183484,1.555662727,0.961800257,0.822651773,-0.055220371,0.822140924,-0.361489972,-2.213524656,-0.36063037,0.280845881,-1.039186808,0.280238199,-1.228898715,1
1.204731528,-0.345245102,1.601581215,1.293703367,1.220075583,2.444132673,1.219692681,-1.657880376,1.906952587,-1.65791119,0.711804209,-0.461263149,0.711769918,1.826769726,-0.188614866,1.820716239,0.341621628,0
-0.593306199,-0.345245102,-0.624382948,-0.596931647,0.199559705,0.568473899,0.200042382,0.105437206,-0.256468879,0.106561977,0.27327543,-0.461263149,0.27124034,-0.38169291,1.087243048,-0.387756704,-1.228898715,0
0.672917553,2.896492942,-0.624382948,-0.596931647,-0.032543185,0.469755016,-0.032927665,-0.669233777,-0.004908244,-0.669619747,-0.365494801,1.960980699,-0.365080163,-0.933808569,-1.039186808,-0.933058665,-0.443638544,1
-0.517332774,-0.345245102,-0.624382948,-0.596931647,-0.323592839,-0.07319884,-0.323327538,-0.057025763,-0.960838659,-0.056599346,0.559620705,0.82716443,0.560476932,0.133615039,-0.188614866,0.130280159,-0.443638544,0
0.875513353,2.896492942,1.601581215,1.148269904,-0.938849704,-2.294373705,-0.938801895,0.263937662,0.246652392,0.265061548,0.677763162,-0.822022871,0.676171569,-1.63315507,-0.188614866,-1.628318666,0.341621628,0
0.369023852,-0.345245102,1.601581215,1.293703367,-0.150436716,0.321676691,-0.14995448,0.307525288,-1.162087167,0.307017317,0.505555513,-1.492005212,0.507079407,1.237846356,0.236671105,1.234516631,3.122684684,0
1.685896554,2.896492942,-0.624382948,-0.596931647,0.744817286,-0.023839399,0.745083934,0.816708005,-0.508029515,0.817479171,-0.631815932,0.054107883,-0.632067787,-0.050423514,-0.188614866,-0.046942978,0.341621628,0
0.293050427,2.896492942,-0.624382948,-0.596931647,-0.308856148,1.851819376,-0.309240977,-0.015419393,0.699461536,-0.014643577,-1.330658598,1.754832287,-1.330685402,0.170422749,-0.188614866,0.171177807,-0.443638544,0
0.065130152,2.896492942,-0.624382948,-0.596931647,-2.134363792,1.160787196,-2.133992415,-0.619702384,-1.715520566,-0.62067135,1.596871425,-1.13124549,1.59727887,-0.308077489,-0.188614866,-0.30596141,1.126881799,0
0.166428052,-0.345245102,1.601581215,1.002836442,1.886910868,-0.862949903,1.887178955,-1.148697659,1.50445557,-1.149780212,0.779886302,1.445609668,0.778516824,0.354461302,1.93781499,0.348400944,-0.443638544,0
-0.795901999,-0.345245102,-0.624382948,-0.596931647,0.91244715,-1.504622642,0.911955502,1.228809193,-1.011150786,1.227713356,-1.15845095,-2.058913347,-1.157143447,0.170422749,0.236671105,0.171177807,1.126881799,0
-0.390710398,-0.345245102,-0.624382948,-0.596931647,0.573503248,-0.912309345,0.573878039,-0.142219758,-0.306781006,-0.14284176,-0.001055359,-0.770485768,-0.000197078,0.391269013,-0.613900837,0.389298591,-1.228898715,0
-1.935503375,-0.345245102,-0.624382948,-0.596931647,1.601387472,-0.714871579,1.601113409,0.141099808,0.095716011,0.141525118,-0.359487558,0.260256295,-0.36063037,0.317653591,0.661957076,0.321135846,0.341621628,1
-0.264088023,-0.345245102,-0.624382948,-0.596931647,0.667449656,-0.171917723,0.667066058,-1.661842888,0.850397917,-1.662572943,-1.336665842,-1.13124549,-1.335135196,0.575307566,-1.039186808,0.580154277,0.341621628,0
0.926162303,-0.345245102,-0.624382948,-0.596931647,-1.255688569,-1.060387669,-1.255207726,0.426400631,0.548525155,0.425891996,-0.619801445,-1.852764934,-0.618718406,0.096807328,-0.613900837,0.103015061,1.126881799,0
-0.213439073,2.896492942,1.601581215,2.675321262,1.886910868,-0.616152696,1.887178955,-0.072875808,0.146028138,-0.072915478,-2.125617161,-1.234319696,-2.127198479,-1.00742399,-0.613900837,-1.00122141,-1.228898715,0
-1.580960725,-0.345245102,-0.624382948,-0.596931647,-0.752798976,-0.714871579,-0.752425857,1.676572984,-1.212399294,1.677572433,-0.669861808,-1.182782593,-0.667666137,1.421884909,-0.613900837,1.425372317,0.341621628,0
-0.795901999,2.896492942,1.601581215,1.802720486,1.710070571,-0.122558282,1.710555152,1.024739855,0.095716011,1.02492714,-0.70190044,-0.770485768,-0.703264486,-0.749770016,-1.039186808,-0.755835528,-0.443638544,1
-1.403689399,-0.345245102,-0.624382948,-0.596931647,-1.213320581,0.371036133,-1.212948043,0.339225379,1.001334299,0.339649582,0.795905618,0.311793398,0.796315999,-0.455308331,-0.613900837,-0.455919449,0.341621628,0
-0.694604099,-0.345245102,-0.624382948,-0.596931647,0.159033803,0.864630547,0.158866281,0.753307823,-0.508029515,0.752214642,-0.659849735,0.414867605,-0.658766549,1.789962015,-1.039186808,1.793451141,-0.443638544,0
-0.010843273,-0.345245102,1.601581215,1.293703367,-0.459907235,0.716552223,-0.459858821,-1.265591746,2.309449604,-1.266324015,0.261260942,0.208719192,0.262340752,2.0844237,0.236671105,2.079734671,-0.443638544,0
-0.112141173,-0.345245102,1.601581215,1.366420098,1.522177756,-0.221277164,1.522011951,0.380831749,0.045403884,0.381605351,-0.421562408,-0.15204053,-0.422927482,0.391269013,-1.039186808,0.389298591,-0.443638544,0
0.191752527,-0.345245102,-0.624382948,-0.596931647,1.244022706,0.074879484,1.243531476,0.014299443,1.705704078,0.013326935,-0.407545506,-0.255114736,-0.409578101,-0.308077489,0.236671105,-0.30596141,-0.443638544,0
0.926162303,-0.345245102,-0.624382948,-0.596931647,-0.078595345,0.96334943,-0.078438093,-0.899059439,-0.105532498,-0.898045599,-1.280598235,1.084849946,-1.281737671,-0.013615804,0.236671105,-0.01967788,-1.228898715,0
-1.125120174,-0.345245102,1.601581215,1.584570292,-0.949902223,-0.566793254,-0.949637711,-0.586021037,0.80008579,-0.585708209,-0.117195401,0.569478914,-0.115891715,0.685730697,-0.613900837,0.68921467,-0.443638544,0
-0.998497799,2.896492942,1.601581215,0.566536054,-0.64780005,-1.208465993,-0.64731844,0.810764238,-2.118017583,0.810486543,-1.056327809,-0.255114736,-1.054798191,0.391269013,-0.613900837,0.389298591,-1.228898715,0
1.787194454,-0.345245102,1.601581215,0.639252785,0.151665458,-0.319996047,0.151281209,0.75925159,1.906952587,0.75920727,0.008956713,-1.852764934,0.00870251,-1.63315507,-0.613900837,-1.628318666,-0.443638544,0
1.407327328,-0.345245102,-0.624382948,-0.596931647,-1.012533161,-0.221277164,-1.012485444,-1.955068733,-1.011150786,-1.953932448,-0.221320956,-0.925097077,-0.222686764,1.053807803,-0.188614866,1.057293494,-0.443638544,0
1.660572079,-0.345245102,-0.624382948,-0.596931647,-0.087805777,0.124238926,-0.088190328,1.480428668,-0.860214405,1.479447969,-0.193287153,0.672553121,-0.191538208,1.863577436,0.236671105,1.861613886,-1.228898715,0
-0.441359348,-0.345245102,-0.624382948,-0.596931647,0.906920891,-1.10974711,0.906537594,0.115343484,0.749773663,0.115885481,0.225217481,0.002570779,0.226742402,0.685730697,0.236671105,0.68921467,-0.443638544,0
1.331353903,-0.345245102,-0.624382948,-0.596931647,0.122192075,1.30886552,0.122024506,0.125249763,-1.363335676,0.125208985,0.113082268,1.239461255,0.111047765,1.789962015,-0.613900837,1.793451141,-0.443638544,0
-0.213439073,-0.345245102,1.601581215,0.566536054,0.098244951,-0.07319884,0.09818571,-2.482082752,1.705704078,-2.483041311,-0.30742478,-0.203577633,-0.307232845,0.906576961,-0.613900837,0.907335454,0.341621628,0
-0.517332774,-0.345245102,-0.624382948,-0.596931647,-1.342266631,0.469755016,-1.341894255,-3.007865635,-0.608653769,-3.007865958,-0.217316127,-0.667411562,-0.21823697,1.053807803,0.236671105,1.057293494,-1.228898715,0
0.850188878,-0.345245102,-0.624382948,-0.596931647,-0.012280234,0.469755016,-0.012339615,-0.948590832,-1.81614482,-0.949324872,0.723818696,0.260256295,0.7251193,0.538499855,-0.188614866,0.53925663,-0.443638544,0
-0.669279624,-0.345245102,-0.624382948,-0.596931647,-0.120963333,0.222957809,-0.120697776,0.198556224,-0.055220371,0.197466143,-0.365494801,0.260256295,-0.365080163,0.501692144,0.661957076,0.498358983,-0.443638544,0
-0.922524374,-0.345245102,-0.624382948,-0.596931647,0.286137767,2.296054349,0.285645329,-0.560264713,-0.658965896,-0.560068572,1.366593755,0.724090224,1.365889596,-1.743578202,-1.039186808,-1.737379058,0.341621628,0
0.495646227,-0.345245102,-0.624382948,-0.596931647,0.370873742,-2.195654822,0.371248277,0.563107275,-1.363335676,0.563413682,-1.615001459,-0.97663418,-1.6154722,-0.124038936,-0.613900837,-0.128738272,0.341621628,0
-0.314736973,-0.345245102,-0.624382948,-0.596931647,0.43350468,-0.714871579,0.433012429,0.299600265,-0.357093133,0.300024689,0.779886302,-0.048966324,0.778516824,0.575307566,-1.039186808,0.580154277,0.341621628,0
-0.340061448,-0.345245102,-0.624382948,-0.596931647,2.649534646,0.27231725,2.650020412,0.057887068,-0.357093133,0.05761358,-0.285398221,1.445609668,-0.284983876,-0.308077489,-0.188614866,-0.30596141,0.341621628,1
-0.010843273,-0.345245102,-0.624382948,-0.596931647,0.691396779,0.321676691,0.690904853,0.275825197,-0.809902277,0.276715929,-1.242552359,1.394072565,-1.241689527,-0.013615804,-0.613900837,-0.01967788,-1.228898715,0
0.090454627,-0.345245102,-0.624382948,-0.596931647,-1.883840039,0.765911664,-1.883685062,-1.705430513,-1.313023549,-1.704528711,0.517570001,-0.306651839,0.515978994,-0.308077489,-0.613900837,-0.30596141,1.126881799,0
-0.492008298,-0.345245102,1.601581215,1.657287024,0.584555767,-0.023839399,0.584713855,0.471969512,-0.155844625,0.472509516,-0.635820761,1.033312843,-0.636517581,-0.197654357,-0.188614866,-0.196901017,-1.228898715,0
-0.922524374,2.896492942,1.601581215,1.802720486,-0.948060136,-0.369355489,-0.948554129,-0.768296563,0.196340265,-0.767516541,0.940079463,0.466404708,0.938709398,-0.786577726,3.187126127,-0.783100626,-1.228898715,0
0.166428052,-0.345245102,1.601581215,1.43913683,0.426136335,-1.060387669,0.426510939,2.045086546,1.403831316,2.045850848,0.503553099,1.703295184,0.502629613,0.612115276,1.512529019,0.607419375,-0.443638544,0
1.154082578,-0.345245102,1.601581215,0.784686248,-0.038069444,-0.616152696,-0.038345573,-0.772259074,-1.715520566,-0.772178293,0.301309233,-0.100503427,0.302388896,1.605923462,0.661957076,1.602595455,-0.443638544,0
-0.770577524,-0.345245102,1.601581215,1.657287024,-0.97200726,0.025520043,-0.972392925,-0.1045759,0.095716011,-0.105547743,1.046207433,-1.285856799,1.045504448,0.023191907,-0.188614866,0.021219767,-0.443638544,0
1.230056003,-0.345245102,-0.624382948,-0.596931647,1.085603274,-1.060387669,1.085328561,-0.183826128,0.347276646,-0.184797529,0.139113657,0.569478914,0.137746528,-0.41850062,1.93781499,-0.415021802,-1.228898715,0
1.660572079,-0.345245102,-0.624382948,-0.596931647,1.761648991,0.469755016,1.761483488,-2.947677844,0.4479009,-2.946885644,0.914048075,0.981775739,0.912010636,0.24403817,0.236671105,0.239340552,-1.228898715,0
0.900837828,2.896492942,-0.624382948,-0.596931647,0.385610433,-0.566793254,0.385334838,0.192612457,-0.206156752,0.192804391,-2.56414594,-0.822022871,-2.563278264,0.280845881,-0.188614866,0.280238199,1.126881799,1
1.230056003,-0.345245102,-0.624382948,-0.596931647,0.719028076,-0.468074372,0.719077975,1.422972253,-1.313023549,1.423506944,0.529584488,-0.048966324,0.529328376,-0.234462067,-0.613900837,-0.237798664,1.126881799,0
-0.770577524,-0.345245102,-0.624382948,-0.596931647,-0.809903655,-0.221277164,-0.809855683,0.678020106,-0.508029515,0.677626609,1.196388522,0.672553121,1.196797435,-0.970616279,0.661957076,-0.973956312,1.126881799,0
0.495646227,-0.345245102,1.601581215,1.148269904,0.626923755,-1.356544318,0.626973538,1.105971339,0.146028138,1.106507801,0.547606218,0.981775739,0.547127551,-0.197654357,3.187126127,-0.196901017,0.341621628,0
-0.871875424,-0.345245102,-0.624382948,-0.596931647,1.430073435,1.703741052,1.429907514,-0.425539325,0.296964519,-0.424877762,-0.263371661,1.80636939,-0.262734908,-1.485924227,1.087243048,-1.491993175,0.341621628,0
0.090454627,-0.345245102,-0.624382948,-0.596931647,0.090876606,1.605022169,0.090600639,-1.604386472,-0.105532498,-1.604301041,0.293299575,0.621016017,0.293489308,0.906576961,-1.039186808,0.907335454,-0.443638544,0
1.508625228,-0.345245102,-0.624382948,-0.596931647,-0.045437789,-0.517433813,-0.045930645,-0.112500923,0.749773663,-0.112540371,1.270477859,-0.255114736,1.272443928,-0.38169291,-0.188614866,-0.387756704,-0.443638544,0
0.723566503,-0.345245102,1.601581215,2.093587411,0.4850831,-0.319996047,0.485024346,-0.71876517,0.146028138,-0.718568144,-0.309427195,-0.97663418,-0.311682639,0.538499855,1.512529019,0.53925663,-0.443638544,0
-0.188114598,-0.345245102,-0.624382948,-0.596931647,1.64375546,0.667192782,1.643373092,0.422438119,-1.313023549,0.42356112,1.246448885,-0.512800252,1.245745166,0.391269013,-0.613900837,0.389298591,1.126881799,1
1.736545504,-0.345245102,-0.624382948,-0.596931647,0.009824803,0.519114457,0.009332018,-0.52460211,1.50445557,-0.525105432,0.563625534,-0.409726046,0.564926725,-0.124038936,0.661957076,-0.128738272,0.341621628,0
-1.074471224,-0.345245102,-0.624382948,-0.596931647,-0.539116951,2.197335466,-0.538960279,-0.102594644,0.246652392,-0.103216867,0.181164362,0.414867605,0.182244465,1.716346594,-0.613900837,1.711655847,-0.443638544,0
-0.643955149,-0.345245102,1.601581215,2.166304143,-0.277540679,1.555662727,-0.27781711,-1.089259988,0.649149409,-1.089177435,2.910455348,0.775627327,2.909968019,1.053807803,-0.613900837,1.057293494,1.126881799,0
-1.403689399,-0.345245102,-0.624382948,-0.596931647,0.532977347,-1.4552632,0.532701937,-0.970384645,-0.306781006,-0.970302757,0.347364767,1.290998358,0.346886833,0.796153829,3.187126127,0.798275062,-0.443638544,0
-1.226418074,-0.345245102,-0.624382948,-0.596931647,0.573503248,0.667192782,0.573878039,-0.601871083,-0.910526532,-0.602024341,-0.918161208,0.981775739,-0.916854585,-0.124038936,1.93781499,-0.128738272,1.912141971,0
-1.479662824,-0.345245102,-0.624382948,-0.596931647,0.328505754,-0.566793254,0.328988594,0.785007914,1.15227068,0.784846907,-1.146436463,0.260256295,-1.148243859,-2.29569386,1.087243048,-2.296313568,-1.228898715,0
0.571619653,-0.345245102,-0.624382948,-0.596931647,-1.357003322,2.444132673,-1.357064398,0.989077252,-0.508029515,0.989963999,1.152335402,-0.358188943,1.152299497,1.716346594,0.236671105,1.711655847,-1.228898715,0
-0.061492223,-0.345245102,-0.624382948,-0.596931647,1.708228485,0.913989989,1.708387989,-0.223451242,0.095716011,-0.224422422,1.686980078,0.930238636,1.686274744,0.317653591,0.661957076,0.321135846,1.912141971,1
0.799539928,-0.345245102,1.601581215,0.493819322,-0.443328457,1.358224962,-0.443605097,0.87020191,0.296964519,0.871089321,-1.038306079,-0.512800252,-1.036999016,-0.41850062,-0.188614866,-0.415021802,-0.443638544,0
-0.973173324,-0.345245102,-0.624382948,-0.596931647,1.885068781,-1.702060408,1.885011792,-0.813865444,0.397588773,-0.814134061,-2.454013142,-1.337393903,-2.452033421,-3.049305338,-1.88975875,-3.049358137,-0.443638544,0
0.546295178,-0.345245102,1.601581215,1.802720486,1.697175966,-0.221277164,1.697552173,0.370925471,0.498213028,0.36995097,-0.611791787,0.208719192,-0.609818818,0.575307566,1.512529019,0.580154277,1.912141971,0
-1.732907575,-0.345245102,-0.624382948,-0.596931647,-0.137542111,-0.912309345,-0.138035082,-0.318551516,0.095716011,-0.317657463,0.057014662,-1.852764934,0.057650241,-0.013615804,1.087243048,-0.01967788,-0.443638544,0
-1.479662824,-0.345245102,-0.624382948,-0.596931647,-0.59622163,-0.813590462,-0.596390105,1.074271248,0.649149409,1.073875537,-3.007863652,0.878701533,-3.007899945,-0.823385437,3.187126127,-0.823998273,-0.443638544,0
-0.694604099,-0.345245102,-0.624382948,-0.596931647,1.402442139,-0.76423102,1.402817974,-1.154641426,-1.011150786,-1.154441964,-0.932178109,0.105644986,-0.930203967,1.753154305,1.087243048,1.752553494,0.341621628,0
0.065130152,-0.345245102,1.601581215,1.657287024,-1.307266989,1.160787196,-1.307219644,-0.253170078,0.196340265,-0.252392934,-0.085156769,-0.100503427,-0.084743159,-0.492116042,-0.613900837,-0.496817096,-1.228898715,0
0.596944128,-0.345245102,-0.624382948,-0.596931647,-0.004911888,-1.405903759,-0.004754543,0.632451224,1.705704078,0.633339964,-0.421562408,-0.461263149,-0.422927482,0.648922987,-1.039186808,0.648317023,-1.228898715,0
0.217077002,-0.345245102,1.601581215,1.366420098,-0.216751827,-0.76423102,-0.21713654,0.386775516,-0.407405261,0.386267103,-0.063130209,-0.15204053,-0.06249419,0.759346119,-0.188614866,0.757377415,-0.443638544,1
0.141103577,-0.345245102,-0.624382948,-0.596931647,-0.24622521,0.864630547,-0.246393243,0.164874877,0.045403884,0.164833878,-0.265374075,-0.358188943,-0.267184701,-0.639346884,-0.613900837,-0.633142586,0.341621628,0
0.622268603,-0.345245102,-0.624382948,-0.596931647,-0.957270569,0.61783334,-0.957222782,-0.914909485,1.554767697,-0.914361731,0.115084683,0.621016017,0.115497559,1.532308041,1.087243048,1.53443271,0.341621628,0
0.191752527,-0.345245102,1.601581215,1.948153949,0.68587052,0.27231725,0.685486945,-0.02136316,0.347276646,-0.021636205,-0.101176085,0.363330502,-0.102542333,1.937192857,1.087243048,1.943409181,-1.228898715,0
0.622268603,-0.345245102,-0.624382948,-0.596931647,-0.710430988,1.555662727,-0.710166174,0.156949854,1.303207061,0.15784125,1.274482688,-1.182782593,1.272443928,-0.823385437,-1.039186808,-0.823998273,-0.443638544,0
-0.289412498,-0.345245102,1.601581215,1.730003755,0.575345335,0.61783334,0.57496162,0.953414649,0.196340265,0.952669982,0.475519296,-0.409726046,0.475930851,-0.565731463,1.087243048,-0.564979841,-0.443638544,0
-0.719928574,2.896492942,1.601581215,1.511853561,-0.715957247,0.667192782,-0.715584082,-1.257666723,-0.457717388,-1.25700051,0.411442031,-0.615874458,0.413633739,-1.743578202,0.661957076,-1.737379058,-1.228898715,0
-1.96082785,-0.345245102,-0.624382948,-0.596931647,2.632955869,0.321676691,2.632683106,0.989077252,0.749773663,0.989963999,-1.188487167,2.991722763,-1.188292003,0.391269013,-0.613900837,0.389298591,0.341621628,1
1.230056003,-0.345245102,-0.624382948,-0.596931647,-0.222278086,-1.948857615,-0.222554448,0.339225379,0.347276646,0.339649582,0.157135388,1.600220977,0.155545703,-0.749770016,0.661957076,-0.755835528,3.122684684,0
-0.998497799,-0.345245102,-0.624382948,-0.596931647,1.498230632,1.111427754,1.498173156,0.174781155,1.353519189,0.174157382,0.68577282,-1.543542315,0.685071156,-0.455308331,-0.613900837,-0.455919449,-0.443638544,1
0.444997277,-0.345245102,1.601581215,1.148269904,-1.115690001,-0.862949903,-1.115425698,-1.824305856,-1.413647803,-1.82340339,0.902033588,-1.388931006,0.903111049,2.452500806,-1.039186808,2.447813495,-0.443638544,0
-1.96082785,-0.345245102,-0.624382948,-0.596931647,0.21245431,-0.566793254,0.21196178,-0.698952613,0.397588773,-0.699921135,0.387413057,-1.388931006,0.386934976,1.753154305,-0.188614866,1.752553494,3.122684684,0
0.672917553,-0.345245102,1.601581215,1.220986636,-1.776999027,-0.270636606,-1.777494064,-0.76037154,0.4479009,-0.760523912,1.290502004,0.208719192,1.290243103,-1.890809044,0.661957076,-1.887337097,-1.228898715,0
0.444997277,-0.345245102,-0.624382948,-0.596931647,1.641913373,2.197335466,1.64228951,2.272930952,1.051646426,2.271945825,0.163142631,-0.461263149,0.16444529,1.532308041,2.788386932,1.53443271,2.697402143,1
-1.403689399,-0.345245102,-0.624382948,-0.596931647,-0.347539963,-0.468074372,-0.347166333,-1.610330239,-0.709278023,-1.61129367,-0.749958388,-0.358188943,-0.747762424,0.133615039,-0.613900837,0.130280159,0.341621628,0
-1.277067024,-0.345245102,1.601581215,1.148269904,0.656397137,1.407584403,0.656230241,1.745916933,-2.268953964,1.745167838,2.243651314,1.548683874,2.24249896,0.133615039,-0.188614866,0.130280159,-0.443638544,0
1.989790254,-0.345245102,-0.624382948,-0.596931647,2.001120226,1.111427754,2.000955025,1.710254331,0.699461536,1.710204697,1.312528564,0.621016017,1.312492071,0.096807328,-0.188614866,0.103015061,-1.228898715,1
1.306029428,-0.345245102,-0.624382948,-0.596931647,-1.427002606,1.062068313,-1.427497203,-1.190304029,-0.658965896,-1.189405105,-0.039101235,1.239461255,-0.040245221,-1.00742399,-0.613900837,-1.00122141,0.341621628,0
0.115779102,-0.345245102,-0.624382948,-0.596931647,-1.397529223,-1.307184876,-1.397156918,1.585435221,1.252894934,1.584337391,0.553613462,0.672553121,0.551577344,1.090615514,0.236671105,1.084558592,0.341621628,0
-1.226418074,-0.345245102,-0.624382948,-0.596931647,0.68587052,-1.652700966,0.685486945,0.303562777,0.397588773,0.304686441,2.850382912,1.548683874,2.852120701,-1.854001333,-1.039186808,-1.860071999,-0.443638544,0
0.622268603,-0.345245102,-0.624382948,-0.596931647,0.455609717,0.469755016,0.455767643,-1.445886015,-0.155844625,-1.44580147,-0.199294396,0.672553121,-0.200437795,0.280845881,-0.188614866,0.280238199,-0.443638544,0
-0.897199899,-0.345245102,-0.624382948,-0.596931647,-1.246478137,-2.442452029,-1.246539073,0.359037936,-0.809902277,0.35829659,0.030983273,-0.564337355,0.030951478,-2.148463018,3.187126127,-2.146355529,-0.443638544,0
-2.5179663,-0.345245102,-0.624382948,-0.596931647,-0.623852926,0.321676691,-0.623479645,-1.76684944,-1.715520566,-1.767462365,0.365386497,-1.079708387,0.364686008,1.311461777,-0.613900837,1.316311925,-0.443638544,0
-1.023822274,-0.345245102,-0.624382948,-0.596931647,-0.79700905,1.65438161,-0.796852703,0.083643393,-0.75959015,0.083253217,0.071031563,0.157182089,0.070999622,-0.860193147,-0.188614866,-0.86489592,-0.443638544,0
-1.454338349,-0.345245102,-0.624382948,-0.596931647,-1.740157298,1.65438161,-1.740652289,-2.3949075,0.146028138,-2.394468021,-0.087159183,-1.079708387,-0.089192952,0.20723046,-1.039186808,0.212075454,-0.443638544,0
1.078109153,-0.345245102,-0.624382948,-0.596931647,0.560608643,1.30886552,0.560875059,-1.893649806,-1.011150786,-1.893329671,-0.417557579,-0.512800252,-0.418477688,1.385077199,0.661957076,1.38447467,-1.228898715,0
-0.492008298,-0.345245102,1.601581215,1.148269904,-0.89463963,0.815271106,-0.894375049,-0.112500923,-1.967081201,-0.112540371,-1.224530629,1.187924152,-1.223890352,0.428076723,0.236671105,0.430196238,-1.228898715,0
2.648226605,-0.345245102,1.601581215,1.148269904,-0.052806135,1.901178818,-0.052432134,-0.924815764,-0.105532498,-0.923685236,-0.395531019,-1.852764934,-0.396228719,-0.897000858,0.236671105,-0.892161018,0.341621628,0
-1.935503375,-0.345245102,-0.624382948,-0.596931647,1.16481299,0.173598367,1.164430018,-1.118978823,0.598837282,-1.119478824,0.281285088,0.260256295,0.280139927,-1.338693385,0.236671105,-1.342035136,-0.443638544,0
-0.669279624,-0.345245102,-0.624382948,-0.596931647,-0.773061926,0.27231725,-0.773013908,0.533388439,0.246652392,0.533112294,1.298511662,0.724090224,1.29914269,-0.160846646,-0.188614866,-0.15600337,-1.228898715,0
-0.593306199,-0.345245102,-0.624382948,-0.596931647,-2.044101558,-1.603341525,-2.044055141,-0.11844469,-0.709278023,-0.119532999,0.721816281,1.909443596,0.720669506,0.648922987,-1.039186808,0.648317023,-0.443638544,0
-0.669279624,-0.345245102,-0.624382948,-0.596931647,0.400347125,-0.665512137,0.40050498,2.130280541,0.246652392,2.129762386,-0.968221571,0.930238636,-0.97025211,-0.087231225,-1.039186808,-0.087840625,-0.443638544,0
-0.669279624,2.896492942,-0.624382948,-0.596931647,-0.973849346,0.124238926,-0.973476506,0.119305995,-0.206156752,0.118216357,0.139113657,2.218666215,0.137746528,1.421884909,-0.188614866,1.425372317,-0.443638544,1
2.521604229,-0.345245102,-0.624382948,-0.596931647,-0.929639272,-0.665512137,-0.930133242,-1.356729508,0.246652392,-1.35722818,-0.457605869,1.187924152,-0.458525832,0.354461302,-1.039186808,0.348400944,-0.443638544,0
-0.365385923,-0.345245102,-0.624382948,-0.596931647,0.877447508,-0.616152696,0.877280891,0.422438119,0.347276646,0.42356112,1.104277454,-0.409726046,1.103351766,1.017000093,-0.613900837,1.016395846,1.912141971,0
-0.618630674,-0.345245102,-0.624382948,-0.596931647,0.842447866,1.012708872,0.842606279,-1.065484919,-0.155844625,-1.065868675,-0.333456169,-1.337393903,-0.333931607,-1.301885674,-1.039186808,-1.301137489,0.341621628,0
0.748890978,-0.345245102,-0.624382948,-0.596931647,-1.071479927,1.30886552,-1.070998852,-0.237320032,-2.419890345,-0.238407678,1.394627559,0.363330502,1.392588359,1.49550033,-1.039186808,1.493535063,-0.443638544,0
-1.125120174,-0.345245102,-0.624382948,-0.596931647,-1.613053335,-0.517433813,-1.612789659,-0.443370626,0.749773663,-0.44352477,2.007366401,-0.564337355,2.006659893,0.612115276,1.512529019,0.607419375,0.341621628,0
0.419672802,-0.345245102,-0.624382948,-0.596931647,-0.181752185,1.802459935,-0.181378346,0.78698917,0.347276646,0.787177783,0.08705088,0.311793398,0.088798797,1.937192857,-0.188614866,1.943409181,-1.228898715,0
0.647593078,-0.345245102,-0.624382948,-0.596931647,0.875605422,-0.616152696,0.875113728,-1.216060353,0.699461536,-1.215044742,0.169149875,0.517941811,0.168895084,-1.412308806,-1.039186808,-1.410197881,-1.228898715,0
0.799539928,-0.345245102,-0.624382948,-0.596931647,0.243769779,0.321676691,0.243385646,0.10345595,1.353519189,0.104231101,1.432673435,-0.615874458,1.432636502,0.86976925,-1.039186808,0.866437807,-0.443638544,0
-0.492008298,-0.345245102,1.601581215,1.43913683,-0.198330963,2.296054349,-0.198715652,-0.217507475,0.246652392,-0.217429793,-0.149234033,0.157182089,-0.147040271,-0.38169291,0.661957076,-0.387756704,1.912141971,1
0.546295178,-0.345245102,-0.624382948,-0.596931647,0.024561495,-0.616152696,0.02450216,-1.122941335,-1.162087167,-1.1218097,0.665748675,1.033312843,0.667271981,0.464884434,0.661957076,0.471093885,0.341621628,0
-1.378364924,-0.345245102,-0.624382948,-0.596931647,1.450336386,-1.652700966,1.450495565,1.177296545,-0.457717388,1.176434083,0.079041221,0.363330502,0.079899209,1.164230935,0.236671105,1.166353886,0.341621628,1
1.255380478,-0.345245102,1.601581215,1.43913683,-0.078595345,-1.257825435,-0.078438093,-0.629608663,-1.011150786,-0.629994854,0.022973615,1.548683874,0.022051891,0.280845881,-0.188614866,0.280238199,-0.443638544,0
